"";"PHENOTYPE";"ID";"SITE";"SECTOR";"DistanceToSea";"DATE";"YEAR";"MONTH";"JDAY";"SEX";"FORK_LENGTH";"WEIGHT";"AGE";"NUM_SCALE";"NUM_GENET";"LUPO";"MARQUES";"NUM_TAG";"DAYN"
"170";"ADULT";155901;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-06-09T06:09:21Z";1985;6;159;"F";800;4770;"1.2";"STPE-8501-85017";NA;NA;"COLO-AT-BLE-034-PO,ABLA-IT-NNN-NNN-LU";NA;160
"171";"ADULT";155904;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-06-17T06:09:21Z";1985;6;167;"F";750;4270;"2.2+2";"STPE-8501-85020";NA;NA;"COLO-AT-BLE-037-PO,CRYO-CN-NNN-CD-LU,ABLA-IT-NNN-NNN-LU";NA;168
"172";"ADULT";155903;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-06-17T06:09:21Z";1985;6;167;"F";810;4570;"1.2";"STPE-8501-85019";NA;NA;"COLO-AT-BLE-036-PO,CRYO-CN-NNN-ED-LU,ABLA-IT-NNN-NNN-LU";NA;168
"173";"ADULT";155902;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-06-17T06:09:21Z";1985;6;167;"F";763;4680;"1.2";"STPE-8501-85018";NA;NA;"COLO-AT-BLE-035-PO,CRYO-CN-NNN-ED-LU,ABLA-IT-NNN-NNN-LU";NA;168
"174";"ADULT";155905;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-06-20T06:09:21Z";1985;6;170;"F";735;3750;"2.2";"STPE-8501-85021";NA;NA;"COLO-AT-BLE-038-PO,CRYO-CN-NNN-VD-LU,ABLA-IT-NNN-NNN-LU";NA;171
"175";"ADULT";155909;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-04T06:09:21Z";1985;7;184;"F";594;2300;"1.1+";"STPE-8501-85026";NA;NA;"COLO-AT-BLE-048-PO";NA;185
"176";"ADULT";155908;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-04T06:09:21Z";1985;7;184;"M";657;2750;"1.1+";"STPE-8501-85025";NA;NA;"COLO-AT-BLE-047-PO";NA;185
"177";"ADULT";155907;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-04T06:09:21Z";1985;7;184;"M";654;2910;"1.1+";"STPE-8501-85024";NA;NA;"COLO-AT-BLE-046-PO";NA;185
"178";"ADULT";155906;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-04T06:09:21Z";1985;7;184;"F";752;4450;"1.2";"STPE-8501-85023";NA;NA;"COLO-AT-BLE-045-PO,ABLA-IT-NNN-NNN-LU";NA;185
"179";"ADULT";155910;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-05T06:09:21Z";1985;7;185;"M";590;1960;"1.1+";"STPE-8501-85022";NA;NA;"COLO-AT-BLE-039-PO";NA;186
"180";"ADULT";155911;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-09T06:09:21Z";1985;7;189;"F";630;2500;"1.1+";"STPE-8501-85027";NA;NA;"COLO-AT-BLE-049-PO";NA;190
"181";"ADULT";178889;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-10T07:00:00Z";1985;7;190;"M";568;2300;"1.1+";"STPE-8501-85029";NA;NA;"COLO-AT-BLE-057-PO";NA;191
"182";"ADULT";178884;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-10T07:00:00Z";1985;7;190;"M";622;2450;"1.1+";"STPE-8501-85028";NA;NA;"COLO-AT-BLE-056-PO";NA;191
"183";"ADULT";178896;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-15T07:00:00Z";1985;7;195;"M";648;2550;"1.1+";"STPE-8501-85031";NA;NA;"COLO-AT-BLE-059-PO";NA;196
"184";"ADULT";178891;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-15T07:00:00Z";1985;7;195;"F";596;2050;"1.1+";"STPE-8501-85030";NA;NA;"COLO-AT-BLE-058-PO";NA;196
"185";"ADULT";178900;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-17T07:00:00Z";1985;7;197;"F";820;4750;"1.2";"STPE-8501-85032";NA;NA;"COLO-AT-BLE-067-PO,ABLA-IT-NNN-NNN-LU";NA;198
"186";"ADULT";178906;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-25T07:00:00Z";1985;7;205;"F";610;2500;"2.1";"STPE-8501-85033";NA;NA;"COLO-AT-BLE-068-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;206
"187";"ADULT";178911;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-31T07:00:00Z";1985;7;211;"M";640;2650;"1.1+";"STPE-8501-85035";NA;NA;"COLO-AT-BLE-078-PO";NA;212
"188";"ADULT";178907;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-07-31T07:00:00Z";1985;7;211;"F";650;2450;"1.1+";"STPE-8501-85034";NA;NA;"COLO-AT-BLE-069-PO";NA;212
"189";"ADULT";178917;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-01T07:00:00Z";1985;8;212;"F";660;2530;"2.1";"STPE-8501-85036";NA;NA;"COLO-AT-BLE-079-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;213
"190";"ADULT";178921;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-03T07:00:00Z";1985;8;214;"M";635;2400;"2.1";"STPE-8501-85037";NA;NA;"COLO-AT-BLE-089-PO,CRYO-CN-NNN-D-LU,ABLA-IT-NNN-NNN-LU";NA;215
"191";"ADULT";178846;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-03T07:00:00Z";1985;8;214;"M";635;2450;"2.1";"STPE-8501-85038";NA;NA;"COLO-AT-BLE-038-PO";NA;215
"192";"ADULT";178999;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-07T07:00:00Z";1985;8;218;"M";643;2400;"1.1+";"STPE-8501-85041";NA;NA;"COLO-AT-BLE-126-PO";NA;219
"193";"ADULT";178998;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-07T07:00:00Z";1985;8;218;"F";650;2560;"2.1";"STPE-8501-85040";NA;NA;"COLO-AT-BLE-125-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;219
"194";"ADULT";178989;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-07T07:00:00Z";1985;8;218;"F";630;2400;"2.1";"STPE-8501-85039";NA;NA;"COLO-AT-BLE-124-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;219
"195";"ADULT";179014;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-08T07:00:00Z";1985;8;219;"M";618;2540;"1.1+";"STPE-8501-85044";NA;NA;"COLO-AT-BLE-129-PO";NA;220
"196";"ADULT";179011;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-08T07:00:00Z";1985;8;219;"F";620;2400;"1.1+";"STPE-8501-85043";NA;NA;"COLO-AT-BLE-128-PO,CRYO-CN-NNN-AG-LU,ABLA-IT-NNN-NNN-LU";NA;220
"197";"ADULT";179006;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-08T07:00:00Z";1985;8;219;"F";782;4450;"1.2";"STPE-8501-85042";NA;NA;"COLO-AT-BLE-127-PO,ABLA-IT-NNN-NNN-LU";NA;220
"198";"ADULT";179020;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-09T07:00:00Z";1985;8;220;"F";668;3050;"1.1+";"STPE-8501-85045";NA;NA;"COLO-AT-BLE-134-PO";NA;221
"199";"ADULT";179038;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-14T07:00:00Z";1985;8;225;"M";640;2400;"1.1+";"STPE-8501-85048";NA;NA;"COLO-AT-BLE-137-PO";NA;226
"200";"ADULT";179036;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-14T07:00:00Z";1985;8;225;"F";640;2850;"2.1";"STPE-8501-85047";NA;NA;"COLO-AT-BLE-136-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;226
"201";"ADULT";179026;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-14T07:00:00Z";1985;8;225;"M";600;2050;"1.1+";"STPE-8501-85046";NA;NA;"COLO-AT-BLE-135-PO";NA;226
"202";"ADULT";179013;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-14T07:00:00Z";1985;8;225;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-129-LU";NA;226
"203";"ADULT";179041;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-17T07:00:00Z";1985;8;228;"F";623;2150;"1.1+";"STPE-8501-85049";NA;NA;"COLO-AT-BLE-138-PO";NA;229
"204";"ADULT";178894;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-17T07:00:00Z";1985;8;228;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-059-LU";NA;229
"205";"ADULT";179045;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-19T07:00:00Z";1985;8;230;"M";715;3150;"1.1+";"STPE-8501-85050";NA;NA;"COLO-AT-BLE-139-PO";NA;231
"206";"ADULT";178810;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-08-19T07:00:00Z";1985;8;230;"F";NA;NA;"1.2";NA;NA;NA;"COLO-AT-BLE-029-LU";NA;231
"207";"ADULT";179053;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-10-26T08:00:00Z";1985;10;298;"F";542;1470;"1.1+";"STPE-8501-85051";NA;NA;"COLO-AT-BLE-145-PO";NA;299
"208";"ADULT";179060;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-05T08:00:00Z";1985;11;308;"M";650;2200;"1.1+";"STPE-8501-85052";NA;NA;"COLO-AT-BLE-146-PO";NA;309
"209";"ADULT";155956;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";652;2550;"1.1+";"STPE-8501-85067";NA;NA;"COLO-AT-BLE-235-PO";NA;310
"210";"ADULT";155955;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";630;2400;"2.1";"STPE-8501-85066";NA;NA;"COLO-AT-BLE-234-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;310
"211";"ADULT";155954;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";629;2260;"1.1+";"STPE-8501-85065";NA;NA;"COLO-AT-BLE-189-PO";NA;310
"212";"ADULT";155953;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";720;2900;"2.1";"STPE-8501-85064";NA;NA;"COLO-AT-BLE-179-PO";NA;310
"213";"ADULT";155952;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";644;2300;"2.1";"STPE-8501-85063";NA;NA;"COLO-AT-BLE-178-PO";NA;310
"214";"ADULT";155951;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";680;2830;"1.1+";"STPE-8501-85062";NA;NA;"COLO-AT-BLE-169-PO";NA;310
"215";"ADULT";155950;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";645;2140;"1.1+";"STPE-8501-85061";NA;NA;"COLO-AT-BLE-168-PO";NA;310
"216";"ADULT";155949;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";607;1900;"1.1+";"STPE-8501-85060";NA;NA;"COLO-AT-BLE-167-PO";NA;310
"217";"ADULT";155948;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";596;2160;"2.1";"STPE-8501-85059";NA;NA;"COLO-AT-BLE-159-PO";NA;310
"218";"ADULT";155947;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";711;3460;"2.2";"STPE-8501-85056";NA;NA;"COLO-AT-BLE-156-PO,CRYO-CN-NNN-CD-LU,ABLA-IT-NNN-NNN-LU";NA;310
"219";"ADULT";155946;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";773;4040;"1.2";"STPE-8501-85055";NA;NA;"COLO-AT-BLE-149-PO,ABLA-IT-NNN-NNN-LU";NA;310
"220";"ADULT";155945;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";613;2060;"2.1";"STPE-8501-85054";NA;NA;"COLO-AT-BLE-148-PO";NA;310
"221";"ADULT";155944;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";618;1900;"1.1+";"STPE-8501-85053";NA;NA;"COLO-AT-BLE-147-PO";NA;310
"222";"ADULT";155943;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-124-LU,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;310
"223";"ADULT";155942;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-056-LU";NA;310
"224";"ADULT";155941;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-06T07:09:21Z";1985;11;309;"F";NA;NA;"2.2";NA;NA;NA;"COLO-AT-BLE-018-LU,CRYO-CN-NNN-VD-LU,ABLA-IT-NNN-NNN-LU";NA;310
"225";"ADULT";179172;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"F";776;3810;"1.2";"STPE-8501-85077";NA;NA;"COLO-AT-BLE-256-PO,ABLA-IT-NNN-NNN-LU";NA;311
"226";"ADULT";179168;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"M";721;3260;"2.1";"STPE-8501-85076";NA;NA;"COLO-AT-BLE-249-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;311
"227";"ADULT";179167;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"F";825;5530;"2.2";"STPE-8501-85075";NA;NA;"COLO-AT-BLE-248-PO,CRYO-CN-NNN-VD-LU,ABLA-IT-NNN-NNN-LU";NA;311
"228";"ADULT";179165;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"F";654;2610;"2.1";"STPE-8501-85074";NA;NA;"COLO-AT-BLE-247-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;311
"229";"ADULT";179162;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"F";578;1660;"2.1";"STPE-8501-85073";NA;NA;"COLO-AT-BLE-246-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;311
"230";"ADULT";179160;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"F";796;4040;"1.2";"STPE-8501-85072";NA;NA;"COLO-AT-BLE-245-PO,ABLA-IT-NNN-NNN-LU";NA;311
"231";"ADULT";179156;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"M";654;2350;"1.1+";"STPE-8501-85071";NA;NA;"COLO-AT-BLE-239-PO";NA;311
"232";"ADULT";179154;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"M";604;1550;"1.1+";"STPE-8501-85070";NA;NA;"COLO-AT-BLE-238-PO";NA;311
"233";"ADULT";179152;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"M";782;3920;"1.2";"STPE-8501-85069";NA;NA;"COLO-AT-BLE-237-PO";NA;311
"234";"ADULT";179150;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"F";774;4160;"2.2";"STPE-8501-85068";NA;NA;"COLO-AT-BLE-236-PO,CRYO-CN-NNN->G-LU,ABLA-IT-NNN-NNN-LU";NA;311
"235";"ADULT";178843;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-07T08:00:00Z";1985;11;310;"M";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-038-LU";NA;311
"236";"ADULT";155969;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-08T07:09:21Z";1985;11;311;"M";679;2470;"1.1+";"STPE-8501-85078";NA;NA;"COLO-AT-BLE-257-PO";NA;312
"237";"ADULT";179178;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-10T08:00:00Z";1985;11;313;"F";610;1930;"1.1+";"STPE-8501-85080";NA;NA;"COLO-AT-BLE-259-PO";NA;314
"238";"ADULT";179176;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-10T08:00:00Z";1985;11;313;"M";660;2380;"1.1+";"STPE-8501-85079";NA;NA;"COLO-AT-BLE-258-PO";NA;314
"239";"ADULT";155973;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-11T07:09:21Z";1985;11;314;"F";538;1550;"2.1";"STPE-8501-85082";NA;NA;"COLO-AT-BLE-268-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;315
"240";"ADULT";155972;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-11T07:09:21Z";1985;11;314;"M";751;3450;"1.2";"STPE-8501-85081";NA;NA;"COLO-AT-BLE-267-PO";NA;315
"241";"ADULT";179188;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-13T08:00:00Z";1985;11;316;"F";674;2770;"2.1";"STPE-8501-85085";NA;NA;"COLO-AT-BLE-278-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;317
"242";"ADULT";179184;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-13T08:00:00Z";1985;11;316;"M";686;2470;"2.1";"STPE-8501-85084";NA;NA;"COLO-AT-BLE-269-PO,CRYO-CN-NNN-TTG-LU,ABLA-IT-NNN-NNN-LU";NA;317
"243";"ADULT";179190;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-11-25T08:00:00Z";1985;11;328;"M";670;2300;"1.1+";"STPE-8501-85086";NA;NA;"COLO-AT-BLE-279-PO";NA;329
"244";"ADULT";155979;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-12-02T07:09:21Z";1985;12;335;"M";661;2120;"1.1+";"STPE-8501-85088";NA;NA;"COLO-AT-BLE-345-PO";NA;336
"245";"ADULT";155978;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-12-02T07:09:21Z";1985;12;335;"F";700;3210;"1.1+";"STPE-8501-85087";NA;NA;"COLO-AT-BLE-289-PO";NA;336
"246";"ADULT";179219;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-12-06T08:00:00Z";1985;12;339;"F";670;2250;"1.1+";"STPE-8501-85089";NA;NA;"COLO-AT-BLE-346-PO";NA;340
"247";"ADULT";178881;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-12-06T08:00:00Z";1985;12;339;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-056-LU";NA;340
"248";"ADULT";155984;"NIVELLE";"BARRAGE_UXONDOA";12550;"1985-12-09T07:09:21Z";1985;12;342;"M";640;2170;"2.1";"STPE-8501-85091";NA;NA;"COLO-AT-BLE-348-PO";NA;343
